title,company,condition,link,source
"백엔드개발자(CI/CD Pipeline 설계, 관리)",(주)스카우트플랜,서울강남구 | 경력 7~10년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461548&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
프론엔드개발자[웹 앱 / 네이티브(Windows) 앱 개발 필수],(주)스카우트플랜,서울강남구 | 경력 5~10년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461522&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
다트/어퍼하우스 백엔드개발자채용,다트쉐어링(주),"서울강남구 | 경력3년↑ | 대졸↑ | 정규직 | 5,000 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461468&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[이테크시스템] AI Agent개발자(RAG & LLM 전문가),(주)이테크시스템,서울중구 | 경력3년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461438&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[대기업계열/판교]백엔드개발,(주)유비소시어스,경기성남시 분당구 | 경력5년↑ | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461405&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[삼성SDI 헝가리 법인] 데이터베이스 담당자 정규직 채용,스탭스(주),유럽헝가리 | 경력무관 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461387&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
오토모티브 & 모바일 카메라 화질튜닝 엔지니어 채용(경력),(주)브라이센코리아,경기수원시 팔달구 | 경력5년↑ | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461287&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
전자문서시스템 고도화 java개발자,(주)이라희,서울중구 | 경력10년↑ | 학력무관 | 정규직·계약직 | 650 만원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461217&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
Backend개발자채용,(주)휴맥스네트웍스,경기성남시 분당구 | 경력 10~20년 | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461186&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
보안기술전문가(팀장급),(주)프로써치코리아,"경기성남시 분당구 | 경력 8~15년 | 대졸↑ | 정규직 | 9,000 만원",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461153&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
"[경력] 하드웨어개발자채용 (MCU/DSP, 전원회로 설계)",(주)원방하이테크,경기안양시 동안구 | 경력5년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461073&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
데이터베이스 실시간 복제(CDC) 솔루션 엔진개발자채용,(주)데이터스트림즈,경기성남시 분당구 | 신입·경력 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53461059&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[LF] IT개발자(상품기획/협력업체시스템),(주)LF,서울강남구 | 경력4년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460999&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
서버/백엔드개발자채용 (경력5년~8년),주식회사 비단팝팝,서울강남구 | 경력 5~8년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460989&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
나주 JAVA / 전자정부프레임워크 웹시스템개발자,(주)파인브이티,전남나주시 | 경력 4~15년 | 대졸↑ | 정규직·프리랜서,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460968&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
AI개발자,(주)테크랩스,서울강남구 | 경력 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460963&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
온라인 중견기업 RPA 운영 / java / 가산디지털단지,(주)이에스티소프트,서울금천구 | 경력무관 | 학력무관 | 정규직·계약직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460959&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
"전기전자반도체대기업 시스템 구축 / Java, Vue.js / 판교",(주)이에스티소프트,경기성남시 분당구 | 경력무관 | 학력무관 | 정규직·계약직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460945&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[MUSMA] 회로(FW)개발자경력직 채용공고(부산근무),(주)무스마,부산수영구 | 경력3년↑ | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460933&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
서버/백엔드개발자채용 (경력1년~4년),주식회사 비단팝팝,서울강남구 | 경력 1~4년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460900&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[동탄/코스닥상장사] 유명 반도체 제조업 장비 S/W개발자모집,주식회사커리어플라이(CareerFlyInc.),경기화성시 동탄구 | 경력10년↑ | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460898&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
개발자(devops/시스템엔지니어) 채용 (경력5년~8년),주식회사 비단팝팝,서울강남구 | 경력 5~8년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460854&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
"응용프로그램 C#, MES/SI개발자채용 0명,중국어/디자인 우대",(주)위트코시스템즈,서울금천구 | 신입·경력 | 초대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460838&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
개발자(devops/시스템엔지니어) 채용 (경력1년~4년),주식회사 비단팝팝,서울강남구 | 경력 1~4년 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460813&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
최고의 복지로 함께할 '웹 풀스택개발자' 를 찾습니다.,주식회사 성진에이치디에스,서울중구 | 경력무관 | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460775&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
"[LF] IT개발자(구매/생산, 수출입 시스템)",(주)LF,서울강남구 | 경력4년↑ | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460726&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
AI개발자,(주)테크랩스,서울강남구 | 신입 | 대졸↑ | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460714&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[메타엠]AICC 개발실개발자채용,(주)메타엠,서울중구 | 신입·경력 | 학력무관 | 정규직,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=53460711&location=ts&searchword=%EA%B0%9C%EB%B0%9C%EC%9E%90&searchType=search&paid_fl=n&search_uuid=c803e3a5-6c25-41b7-8b93-a06b2986c98c,사람인
[Cre8orClub] AI 엔지니어,라텔앤드파트너즈,,https://www.wanted.co.kr/wd/351138,원티드
데이터 애널리스트(Data Analyst),어니스트에이아이,,https://www.wanted.co.kr/wd/351133,원티드
[마케팅리드] AI를 활용한 컨텐츠 마케팅- 태양광발전소에 대한 토큰증권 플랫폼,테사에셋,,https://www.wanted.co.kr/wd/351131,원티드
SWE Project Manager,쓰리아이(3i corporation),,https://www.wanted.co.kr/wd/351124,원티드
DevOps Engineer,코인원(coinone),,https://www.wanted.co.kr/wd/351115,원티드
사업개발 매니저,마스오토,,https://www.wanted.co.kr/wd/351107,원티드
Frontend Engineer,티티씨,,https://www.wanted.co.kr/wd/351093,원티드
[Cre8orClub] Android 개발자 (5년 이상),라텔앤드파트너즈,,https://www.wanted.co.kr/wd/351084,원티드
하드웨어 엔지니어(전장설계),리보틱스,,https://www.wanted.co.kr/wd/351075,원티드
하드웨어 엔지니어(기구설계),리보틱스,,https://www.wanted.co.kr/wd/351074,원티드
DevOps Engineer(5년 이상),비에이치에스엔,,https://www.wanted.co.kr/wd/351049,원티드
DevOps 엔지니어,크림페이,,https://www.wanted.co.kr/wd/351047,원티드
자율주행 시스템 엔지니어 (5년이상/포항),폴라리스쓰리디(Polaris3D),,https://www.wanted.co.kr/wd/351028,원티드
자율주행 시스템 엔지니어 (5년이상/서울),폴라리스쓰리디(Polaris3D),,https://www.wanted.co.kr/wd/351026,원티드
프론트엔드 개발자 (부산),프리그로우,,https://www.wanted.co.kr/wd/351024,원티드
이리온 C++ 어플리케이션 개발자 (포항),폴라리스쓰리디(Polaris3D),,https://www.wanted.co.kr/wd/351023,원티드
이리온 사용자 어플리케이션 개발자 (포항),폴라리스쓰리디(Polaris3D),,https://www.wanted.co.kr/wd/351021,원티드
비즈니스 그로스 & 오퍼레이션 (사업개발/운영),코워크위더스,,https://www.wanted.co.kr/wd/351016,원티드
로봇 CAD 엔지니어 (포항),폴라리스쓰리디(Polaris3D),,https://www.wanted.co.kr/wd/351014,원티드
IP 사업개발 (2~3년),타인에이아이,,https://www.wanted.co.kr/wd/351008,원티드
IP 사업개발 (신입),타인에이아이,,https://www.wanted.co.kr/wd/351007,원티드
Frontend Software Engineer,스페이스비전에이아이,,https://www.wanted.co.kr/wd/351002,원티드
글로벌 커머스 QA & Service Quality Manager(2년 이상),케이투어스토리,,https://www.wanted.co.kr/wd/351001,원티드
AI 모션 크리에이터,퍼스트해빗,,https://www.wanted.co.kr/wd/351000,원티드
[다트/어퍼하우스] 백엔드 개발자,다트쉐어링(DART),,https://www.wanted.co.kr/wd/350992,원티드
[에고이즘] AX Engineer,에고이즘,,https://www.wanted.co.kr/wd/350984,원티드
System Software Engineer (Embedded AI),소울아트,,https://www.wanted.co.kr/wd/350980,원티드
SW QA Engineer,메디트(Medit),,https://www.wanted.co.kr/wd/350978,원티드
양산/개발구매 담당,엠피에스,,https://www.wanted.co.kr/wd/350973,원티드
Stay실 해외 장거리팀 사업개발매니저,마이리얼트립,,https://www.wanted.co.kr/wd/350971,원티드
"백엔드 웹프로그래머 (Spring, MSA) (6년 이상)",키트웍스,,https://www.wanted.co.kr/wd/350967,원티드
"백엔드 웹프로그래머 (Spring, MSA) (4~6년)",키트웍스,,https://www.wanted.co.kr/wd/350965,원티드
[아정커뮤니케이션] 서울 보안 인증 담당자 (3년 이상 ~ 5년 이하),아정네트웍스,,https://www.wanted.co.kr/wd/350963,원티드
DevOps Engineer (2~7년),이노크라스코리아,,https://www.wanted.co.kr/wd/350956,원티드
"[Node.js, Kotlin] 백엔드 개발자 (신입)",디써클,,https://www.wanted.co.kr/wd/350947,원티드
[Node.js/Nest.js] 백엔드 개발자,디써클,,https://www.wanted.co.kr/wd/350946,원티드
[Kotlin/SpringBoot] 백엔드 개발자,디써클,,https://www.wanted.co.kr/wd/350944,원티드
글로벌 사업개발 및 운영,뮤즈라이브(Muzlive),,https://www.wanted.co.kr/wd/350942,원티드
[Solution AI-City] Project Manager,노타(Nota),,https://www.wanted.co.kr/wd/350933,원티드
프론트엔드 개발자 (3년 ~ 8년),싸이터,,https://www.wanted.co.kr/wd/350928,원티드
"L4-L7 스위치 가상화 솔루션 개발 C,Python,Linux",파이오링크,,https://www.wanted.co.kr/wd/350925,원티드
보안솔루션 SM (시스템운영 및 유지보수),아이넵,,https://www.wanted.co.kr/wd/350920,원티드
기술지원 엔지니어,아이넵,,https://www.wanted.co.kr/wd/350917,원티드
AI 개발자,테크랩스,,https://www.wanted.co.kr/wd/350911,원티드
의료 영상 소프트웨어 개발자,우리엔,,https://www.wanted.co.kr/wd/350905,원티드
게임 보안 담당자,넷마블,,https://www.wanted.co.kr/wd/350894,원티드
데이터 플랫폼 엔지니어(크롤링),콘센트릭스서비스코리아CATALYST,,https://www.wanted.co.kr/wd/350893,원티드
[프리랜서] 금융권(보험) AI/ML 서비스 설계 및 구축,원티드긱스(gigs),,https://www.wanted.co.kr/wd/350892,원티드
[부산/경력 5년 이상] 코어셀 - 프로덕트 엔지니어,트리노드,,https://www.wanted.co.kr/wd/350880,원티드
프론트엔드 개발자(팀장),통로이미지,,https://www.wanted.co.kr/wd/350877,원티드
System Board Engineer (PI/SI & PDN Specialist),보스반도체,,https://www.wanted.co.kr/wd/350871,원티드
[웰다] Backend Engineer 3년 이상,엠서클,,https://www.wanted.co.kr/wd/350869,원티드
"[플랫팜] 의제약 특화 커머스 플랫폼, 앱 개발자",루멘테라,,https://www.wanted.co.kr/wd/350868,원티드
디지털 학습 플랫폼 백엔드 개발자 (JAVA),미래엔,,https://www.wanted.co.kr/wd/350866,원티드
iOS 개발자,유핀테크허브(유트랜스퍼),,https://www.wanted.co.kr/wd/350865,원티드
Frontend Engineer (2~5년),셀렉트스타,,https://www.wanted.co.kr/wd/350864,원티드
실사용 데이터 기반 AI 운동 플랫폼을 함께 만드는 풀스택개발자,라이프핏랩(LifeFitLabInc.),,https://www.wanted.co.kr/wd/350859,원티드
전략기획/사업개발 담당자 (10년 내외),스마트마인드에이아이,,https://www.wanted.co.kr/wd/350857,원티드
Senior Solution Engineer,티냅스,,https://www.wanted.co.kr/wd/350820,원티드
Lead Security Engineer,티냅스,,https://www.wanted.co.kr/wd/350813,원티드
System Engineer(Mobility),뷰런테크놀로지,,https://www.wanted.co.kr/wd/350812,원티드
Senior Backend Engineer,티냅스,,https://www.wanted.co.kr/wd/350811,원티드
Founding AI/ML Engineer,티냅스,,https://www.wanted.co.kr/wd/350807,원티드
솔루션 풀스택 .NET 개발자 (석/박사) 전문연구요원,이지케어텍,,https://www.wanted.co.kr/wd/350801,원티드
앱 개발(AOS) 담당자,티머니,,https://www.wanted.co.kr/wd/350800,원티드
머신러닝 엔지니어 1~8년,마리나체인,,https://www.wanted.co.kr/wd/350785,원티드
AI Engineer(1년 이상),에이엠스퀘어,,https://www.wanted.co.kr/wd/350783,원티드
[아토머스] 풀스택 개발자,아토머스(마인드카페),,https://www.wanted.co.kr/wd/350779,원티드
[아토머스] PO-AI Agent,아토머스(마인드카페),,https://www.wanted.co.kr/wd/350776,원티드
[아토머스] 풀스택 마케터,아토머스(마인드카페),,https://www.wanted.co.kr/wd/350769,원티드
임베디드 엔지니어 (부산),프리그로우,,https://www.wanted.co.kr/wd/350768,원티드
[아토머스] 일본 사업개발 매니저,아토머스(마인드카페),,https://www.wanted.co.kr/wd/350762,원티드
Realtime Perception/Streaming Engineer,대동애그테크,,https://www.wanted.co.kr/wd/350751,원티드
3D Perception 엔지니어,대동애그테크,,https://www.wanted.co.kr/wd/350748,원티드
풀스택 개발자 (4년 이상),윙잇,,https://www.wanted.co.kr/wd/350741,원티드
광고 플랫폼 백엔드 리드,리스타,,https://www.wanted.co.kr/wd/350738,원티드
클라우드 엔지니어,드림어스컴퍼니,,https://www.wanted.co.kr/wd/350724,원티드
[정보보안센터] 서비스 모의해킹,엘지유플러스(LG유플러스),,https://www.wanted.co.kr/wd/350723,원티드
LLM Research Engineer,나니아랩스,,https://www.wanted.co.kr/wd/350722,원티드
[정보보안센터] 침해사고 예방 및 대응,엘지유플러스(LG유플러스),,https://www.wanted.co.kr/wd/350721,원티드
[정보보안센터] 퍼블릭 클라우드 보안,엘지유플러스(LG유플러스),,https://www.wanted.co.kr/wd/350719,원티드
[정보보안센터] 정보보안솔루션 및 장비 운영,엘지유플러스(LG유플러스),,https://www.wanted.co.kr/wd/350718,원티드
Agent Solution팀 Full-Stack 개발자(7년 이상),크라우드웍스,,https://www.wanted.co.kr/wd/350705,원티드
[Wasabi 10] 일본 마케팅 플랫폼 데이터 엔지니어,에이든랩,,https://www.wanted.co.kr/wd/350703,원티드
QA Engineer,번개장터,,https://www.wanted.co.kr/wd/350700,원티드
[정보보안센터] 개인정보정책팀 Manager,엘지유플러스(LG유플러스),,https://www.wanted.co.kr/wd/350693,원티드
클라우드 및 인프라 운영 담당자,파메어스,,https://www.wanted.co.kr/wd/350677,원티드
[텐바이텐] Sr. 프론트엔드 개발자 (6년차 이상 / Full-Stack 지향),백패커,,https://www.wanted.co.kr/wd/350672,원티드
마케팅 AI 에이전트 Backend 개발자 (신입),라이트에이아이,,https://www.wanted.co.kr/wd/350671,원티드
AI Engineer,퍼스트해빗,,https://www.wanted.co.kr/wd/350668,원티드
Back-end Developer (5년 내외),미소(miso),,https://www.wanted.co.kr/wd/350666,원티드
데이터엔지니어 (AI Ops),콘센트릭스서비스코리아CATALYST,,https://www.wanted.co.kr/wd/350665,원티드
AI Analytics Engineer,인포유앤컴퍼니,,https://www.wanted.co.kr/wd/350664,원티드
프론트엔드 개발 리드 (React Native),미소(miso),,https://www.wanted.co.kr/wd/350660,원티드
성능/부하 테스트 엔지니어 (Performance Engineer),에스티씨랩(STCLab),,https://www.wanted.co.kr/wd/350657,원티드
MLOps 엔지니어,온택트헬스,,https://www.wanted.co.kr/wd/350626,원티드
AI Backend Engineer,퍼스트해빗,,https://www.wanted.co.kr/wd/350624,원티드
Software Engineer,바이온사이트,,https://www.wanted.co.kr/wd/350622,원티드
[분당] 광고 비즈니스 플랫폼 테스트엔지니어,이노아이,,https://www.wanted.co.kr/wd/350621,원티드
Senior Platform Engineer (ACS),베어로보틱스코리아,,https://www.wanted.co.kr/wd/350618,원티드
"Software Engineer, Web Frontend",베어로보틱스코리아,,https://www.wanted.co.kr/wd/350617,원티드
"Robotics Software Engineer, Mission Behavior",베어로보틱스코리아,,https://www.wanted.co.kr/wd/350614,원티드
[아토머스] AI Tech Lead,아토머스(마인드카페),,https://www.wanted.co.kr/wd/350603,원티드
[2년~7년] Frontend Engineer (React / Nextjs),스펙터,,https://www.wanted.co.kr/wd/350601,원티드
LLM Engineer (XARVIS),에스투더블유(S2W),,https://www.wanted.co.kr/wd/350591,원티드
[B2B SaaS] 백엔드 개발자,아드리엘(Adriel),,https://www.wanted.co.kr/wd/350590,원티드
[AX AgentX] 데이터 엔지니어(RAG/LLM Pipeline),콕스웨이브,,https://www.wanted.co.kr/wd/350587,원티드
[Swap] Product Manager,더스윙,,https://www.wanted.co.kr/wd/350582,원티드
[Swap] Product Owner,더스윙,,https://www.wanted.co.kr/wd/350580,원티드
"[서비스개발센터] 백엔드 개발자 (7~10년, 과장급)",동아사이언스,,https://www.wanted.co.kr/wd/350573,원티드
백엔드팀 리드 (팀장급),에버온,,https://www.wanted.co.kr/wd/350572,원티드
AI 기술 개발 리더,비바이노베이션,,https://www.wanted.co.kr/wd/350571,원티드
"[서비스개발센터] 프론트엔드 개발자 (4년 이상 대리급, 7~10년 과장급)",동아사이언스,,https://www.wanted.co.kr/wd/350570,원티드
AI 교육 콘텐츠 기획자,플레이태그,,https://www.wanted.co.kr/wd/350569,원티드
[인턴] [다글로] AI Growth Marketer,액션파워,,https://www.wanted.co.kr/wd/350568,원티드
Data Scientist/Engineer,식스티헤르츠,,https://www.wanted.co.kr/wd/350565,원티드
AI Engineer,빗썸,,https://www.wanted.co.kr/wd/350564,원티드
[제주]데이터 사이언티스트,잇뉴,,https://www.wanted.co.kr/wd/350562,원티드
데이터베이스관리자(DBA),제로백데브,,https://www.wanted.co.kr/wd/350561,원티드
보안 기술 엔지니어 (Security Technical Engineer),티맵모빌리티,,https://www.wanted.co.kr/wd/350554,원티드
로봇 시스템 비전 소프트웨어 엔지니어,아이벡스,,https://www.wanted.co.kr/wd/350552,원티드
VSLAM Engineer - Team Lead,스트라드비젼(STRADVISION),,https://www.wanted.co.kr/wd/350550,원티드
[토스] Server Developer(Platform),비바리퍼블리카(토스),,https://www.wanted.co.kr/wd/350548,원티드
휴머노이드 로봇용 모터 제어 개발자 (3년 이상),더블커런트 (Double Current),,https://www.wanted.co.kr/wd/350540,원티드
휴머노이드 로봇용 모터 제어 개발자 (신입/주니어),더블커런트 (Double Current),,https://www.wanted.co.kr/wd/350538,원티드
모빌리티 플랫폼 개발 리더,슈퍼무브,,https://www.wanted.co.kr/wd/350531,원티드
DevOps Engineer,이베이재팬(eBay),,https://www.wanted.co.kr/wd/350521,원티드
Backend Engineer (.NET),이베이재팬(eBay),,https://www.wanted.co.kr/wd/350520,원티드
프론트엔드 개발자 5년 이상 [서울],엔엑스,,https://www.wanted.co.kr/wd/350514,원티드
백엔드개발자(3~5년차),바운드포,,https://www.wanted.co.kr/wd/350512,원티드
Backend 개발자,블래스트,,https://www.wanted.co.kr/wd/350498,원티드
Microsoft M365 보안 엔지니어,콘센트릭스서비스코리아CRM,,https://www.wanted.co.kr/wd/350496,원티드
펌웨어 개발자 (3년~10년차),이노서스,,https://www.wanted.co.kr/wd/350482,원티드
Software Testing Engineer,스트라드비젼(STRADVISION),,https://www.wanted.co.kr/wd/350469,원티드
Frontend Engineer(3년 이상),제로엑스플로우,,https://www.wanted.co.kr/wd/350465,원티드
Backend Engineer(3년이상),제로엑스플로우,,https://www.wanted.co.kr/wd/350464,원티드
Field Integration Engineer,베어로보틱스코리아,,https://www.wanted.co.kr/wd/350463,원티드
[챌린저스] 사업개발 (B2B 세일즈 · 상품 고도화) (신입),화이트큐브,,https://www.wanted.co.kr/wd/350462,원티드
Software QA Engineer,베어로보틱스코리아,,https://www.wanted.co.kr/wd/350457,원티드
Field Application Engineer,휴이노,,https://www.wanted.co.kr/wd/350451,원티드
백엔드 개발자,비큐에이아이,,https://www.wanted.co.kr/wd/350439,원티드
Front end 개발 리더,앵커스,,https://www.wanted.co.kr/wd/350433,원티드
빅데이터 솔루션 엔지니어 (1년 이상),로이드케이,,https://www.wanted.co.kr/wd/350432,원티드
[웰다] Data Science 담당 5년 이상,대웅,,https://www.wanted.co.kr/wd/350431,원티드
Full Stack Developer,바비톡,,https://www.wanted.co.kr/wd/350427,원티드
Backend Engineer Lead,바비톡,,https://www.wanted.co.kr/wd/350421,원티드
[라포랩스/퀸잇] Frontend Engineer (2년 이상),라포랩스,,https://www.wanted.co.kr/wd/350419,원티드
AI활용 웹디자이너(이커머스/상세페이지),달콤한고래들,,https://www.wanted.co.kr/wd/350415,원티드
